date,reservoir_id,level_m,median_m,hist_high_m,hist_high_year,hist_low_m,hist_low_year
1990-10-14,baskatong,221.48,220.05,222.87,1988,216.58,1982
1990-10-14,cabonga,359.1,359.84,361.0,1951,357.5,1998
1990-10-14,des_joachims,151.76,152.18,152.4,1965,151.42,1952
1990-10-14,dozois,345.3,343.07,346.06,1965,341.14,2005
1990-10-14,kiamika,268.73,267.42,270.02,1958,266.08,1995
1990-10-14,kipawa,269.5,269.31,269.93,1965,268.96,1962
1990-10-14,lady_evelyn,289.09,289.05,289.53,1951,287.55,1971
1990-10-14,mitchinamecus,380.6,378.63,383.01,1958,376.48,1982
1990-10-14,poisson_blanc,198.77,199.23,201.61,1965,195.02,1978
1990-10-14,quinze,263.19,262.98,263.45,1978,261.02,1962
1990-10-14,rapide_7,309.3,309.03,309.36,1999,308.05,2005
1990-10-14,timiskaming,179.47,178.87,179.46,1990,178.55,1989
1990-10-15,bark_lake,313.35,313.61,313.94,1965,308.98,1953
1990-10-15,baskatong,221.51,220.01,222.87,1988,216.58,1982
1990-10-15,cabonga,359.13,359.84,360.99,1951,357.49,1998
1990-10-15,des_joachims,151.78,152.17,152.4,1965,151.36,1952
1990-10-15,dozois,345.29,343.05,346.06,1965,341.13,2005
1990-10-15,kiamika,268.75,267.42,270.02,1958,266.06,1995
1990-10-15,kipawa,269.48,269.31,269.93,1965,268.96,1962
1990-10-15,lady_evelyn,289.19,289.05,289.5,1951,287.55,1971
1990-10-15,mitchinamecus,380.58,378.62,383.04,1958,374.38,1975
1990-10-15,poisson_blanc,198.88,199.21,201.61,1965,195.05,1978
1990-10-15,quinze,263.17,262.98,263.45,1978,261.02,1962
1990-10-15,rapide_7,309.3,309.04,309.34,1999,308.06,2005
1990-10-15,timiskaming,179.46,178.88,179.46,1990,178.56,1989
1990-10-16,bark_lake,313.36,313.61,313.94,1965,308.93,1953
1990-10-16,baskatong,221.53,219.98,222.86,1988,216.58,1982
1990-10-16,cabonga,359.13,359.83,360.98,1951,357.46,1998
1990-10-16,des_joachims,151.89,152.18,152.4,1965,151.36,1952
1990-10-16,dozois,345.29,343.01,346.04,1965,341.08,2005
1990-10-16,kiamika,268.79,267.43,270.01,1958,266.01,1995
1990-10-16,kipawa,269.49,269.31,269.93,1965,268.93,1962
1990-10-16,lady_evelyn,289.19,289.05,289.5,1951,287.55,1971
1990-10-16,mitchinamecus,380.56,378.61,383.01,1958,376.52,1982
1990-10-16,poisson_blanc,198.99,199.22,201.63,1965,195.07,1978
1990-10-16,quinze,263.18,263.0,263.45,1978,260.98,1962
1990-10-16,rapide_7,309.32,309.05,309.32,1990,308.07,2005
1990-10-16,timiskaming,179.44,178.89,179.45,1993,178.59,1989
1990-10-17,bark_lake,313.37,313.61,313.93,1965,308.89,1953
1990-10-17,baskatong,221.57,219.96,222.86,1988,216.6,1982
1990-10-17,cabonga,359.15,359.83,360.97,1951,357.45,1998
1990-10-17,des_joachims,151.94,152.18,152.4,1965,151.39,1952
1990-10-17,dozois,345.32,342.99,346.04,1965,341.11,1995
1990-10-17,kiamika,268.78,267.44,270.01,1972,265.99,1995
1990-10-17,kipawa,269.5,269.31,269.93,1965,268.93,1962
1990-10-17,lady_evelyn,289.12,289.05,289.5,1951,287.55,1971
1990-10-17,mitchinamecus,380.58,378.6,383.01,1958,374.33,1975
1990-10-17,poisson_blanc,199.08,199.25,201.64,1965,195.09,1978
1990-10-17,quinze,263.2,263.02,263.44,1978,260.92,1962
1990-10-17,rapide_7,309.38,309.09,309.38,1990,308.06,2005
1990-10-17,timiskaming,179.46,178.9,179.51,1993,178.6,1989
1990-10-18,bark_lake,313.41,313.6,313.94,2006,308.84,1953
1990-10-18,baskatong,221.61,219.94,222.83,1988,216.6,1982
1990-10-18,cabonga,359.19,359.83,360.97,1951,357.45,1998
1990-10-18,des_joachims,151.99,152.18,152.4,1965,151.49,1952
1990-10-18,dozois,345.32,342.96,346.04,1965,341.04,1995
1990-10-18,kiamika,268.81,267.46,270.03,1972,265.97,1995
1990-10-18,kipawa,269.52,269.32,269.93,1965,268.93,1962
1990-10-18,lady_evelyn,289.16,289.05,289.56,1954,287.55,1971
1990-10-18,mitchinamecus,380.62,378.61,383.01,1958,376.55,1976
1990-10-18,poisson_blanc,199.17,199.28,201.64,1965,195.09,1978
1990-10-18,quinze,263.22,263.01,263.47,1978,260.95,1962
1990-10-18,rapide_7,309.36,309.11,309.37,2001,308.09,2005
1990-10-18,timiskaming,179.5,178.92,179.52,1993,178.59,1989
1990-10-19,bark_lake,313.44,313.58,313.89,2006,308.79,1953
1990-10-19,baskatong,221.71,219.94,222.83,1988,216.62,1982
1990-10-19,cabonga,359.23,359.83,360.96,1951,357.42,1998
1990-10-19,des_joachims,152.16,152.19,152.4,1965,151.49,1954
1990-10-19,dozois,345.34,342.95,346.03,1965,341.05,1995
1990-10-19,kiamika,268.82,267.48,270.03,1972,265.94,1995
1990-10-19,kipawa,269.49,269.33,269.92,1965,268.91,1962
1990-10-19,lady_evelyn,289.16,289.05,289.56,1954,287.55,1971
1990-10-19,mitchinamecus,380.66,378.6,382.98,1958,376.56,1982
1990-10-19,poisson_blanc,199.27,199.33,201.64,1988,195.1,1978
1990-10-19,quinze,263.22,262.99,263.47,1978,260.96,1962
1990-10-19,rapide_7,309.37,309.12,309.37,1990,308.1,2005
1990-10-19,timiskaming,179.58,178.95,179.58,1990,178.58,1989
1990-10-20,bark_lake,313.47,313.57,313.9,2006,308.76,1953
1990-10-20,baskatong,221.79,219.96,222.98,1988,216.57,1982
1990-10-20,cabonga,359.22,359.83,360.97,1951,357.41,1998
1990-10-20,des_joachims,152.16,152.19,152.4,1965,151.21,1952
1990-10-20,dozois,345.39,342.98,346.03,1965,341.05,1995
1990-10-20,kiamika,268.85,267.49,270.03,1972,265.92,1995
1990-10-20,kipawa,269.54,269.35,269.92,1965,268.89,1962
1990-10-20,lady_evelyn,289.2,289.06,289.56,1954,287.55,1971
1990-10-20,mitchinamecus,380.7,378.59,382.98,1958,376.59,1982
1990-10-20,poisson_blanc,199.35,199.45,201.69,1988,195.1,1978
1990-10-20,quinze,263.29,262.98,263.48,1993,260.96,1962
1990-10-20,rapide_7,309.41,309.12,309.41,1990,308.12,2005
1990-10-20,timiskaming,179.49,178.95,179.49,1990,178.58,1989
1990-10-21,bark_lake,313.5,313.56,313.89,1954,308.71,1953
1990-10-21,baskatong,221.84,219.94,223.01,1988,216.64,1982
1990-10-21,cabonga,359.23,359.83,360.95,1951,357.39,1998
1990-10-21,des_joachims,152.17,152.19,152.4,1965,151.27,1952
1990-10-21,dozois,345.38,342.97,346.02,1965,341.09,1995
1990-10-21,kiamika,268.86,267.5,270.03,1972,265.95,1995
1990-10-21,kipawa,269.55,269.35,269.89,1965,268.88,1962
1990-10-21,lady_evelyn,289.23,289.06,289.53,1954,287.55,1971
1990-10-21,mitchinamecus,380.72,378.58,382.95,1958,376.58,1982
1990-10-21,poisson_blanc,199.44,199.59,201.76,1988,195.1,1978
1990-10-21,quinze,263.3,262.99,263.47,1978,260.94,1962
1990-10-21,rapide_7,309.37,309.12,309.4,2001,308.13,2005
1990-10-21,timiskaming,179.41,178.95,179.41,2014,178.58,1989
1990-10-22,bark_lake,313.52,313.55,313.88,1954,308.65,1953
1990-10-22,baskatong,221.88,219.92,223.03,1988,216.64,1982
1990-10-22,cabonga,359.23,359.84,360.95,1936,357.37,1998
1990-10-22,des_joachims,152.19,152.18,152.4,1965,151.39,1952
1990-10-22,dozois,345.42,342.95,346.02,1965,341.13,1995
1990-10-22,kiamika,268.88,267.51,270.02,1972,265.96,1995
1990-10-22,kipawa,269.54,269.34,269.89,1965,268.86,1962
1990-10-22,lady_evelyn,289.24,289.06,289.53,1954,287.55,1971
1990-10-22,mitchinamecus,380.74,378.57,382.92,1958,376.62,1981
1990-10-22,poisson_blanc,199.52,199.63,201.83,1988,195.1,1978
1990-10-22,quinze,263.34,262.99,263.49,1972,260.96,1962
1990-10-22,rapide_7,309.38,309.13,309.42,2001,308.14,2005
1990-10-22,timiskaming,179.4,178.96,179.46,1993,178.6,2017
1990-10-23,bark_lake,313.52,313.55,313.89,1954,308.61,1953
1990-10-23,baskatong,221.93,219.89,223.03,1988,216.65,1982
1990-10-23,cabonga,359.24,359.85,360.95,1936,357.36,1998
1990-10-23,des_joachims,152.25,152.18,152.4,1965,151.42,1952
1990-10-23,dozois,345.44,342.92,346.01,1965,341.13,2011
1990-10-23,kiamika,268.9,267.52,270.02,1972,265.97,1995
1990-10-23,kipawa,269.55,269.34,269.87,1965,268.83,1962
1990-10-23,lady_evelyn,289.26,289.07,289.5,1954,287.55,1971
1990-10-23,mitchinamecus,380.78,378.56,382.92,1958,373.79,1975
1990-10-23,poisson_blanc,199.61,199.63,201.89,1988,195.1,1978
1990-10-23,quinze,263.37,263.0,263.49,1972,260.88,1962
1990-10-23,rapide_7,309.48,309.14,309.48,1990,308.16,2005
1990-10-23,timiskaming,179.36,178.97,179.47,1993,178.58,1989
1990-10-24,bark_lake,313.52,313.55,313.94,1967,308.56,1953
1990-10-24,baskatong,221.95,219.87,223.04,1988,216.65,1982
1990-10-24,cabonga,359.25,359.85,360.93,1936,357.35,1998
1990-10-24,des_joachims,152.32,152.17,152.4,1965,151.58,1952
1990-10-24,dozois,345.45,342.89,346.0,1965,341.15,2011
1990-10-24,kiamika,268.91,267.53,270.02,1972,265.96,1995
1990-10-24,kipawa,269.56,269.34,269.84,1965,268.83,1962
1990-10-24,lady_evelyn,289.26,289.07,289.5,1951,287.55,1971
1990-10-24,mitchinamecus,380.8,378.56,382.92,1958,373.73,1975
1990-10-24,poisson_blanc,199.69,199.64,201.89,1988,195.1,1978
1990-10-24,quinze,263.38,263.01,263.49,1980,260.86,1962
1990-10-24,rapide_7,309.45,309.14,309.45,1990,308.17,2005
1990-10-24,timiskaming,179.32,178.97,179.49,1993,178.58,2017
1990-10-25,bark_lake,313.54,313.57,313.93,1967,308.5,1953
1990-10-25,baskatong,221.96,219.85,223.05,1988,216.65,1982
1990-10-25,cabonga,359.25,359.85,360.95,1951,357.33,1998
1990-10-25,des_joachims,152.32,152.17,152.4,1965,151.58,1952
1990-10-25,dozois,345.45,342.86,346.01,1965,341.13,2011
1990-10-25,kiamika,268.91,267.54,270.03,1972,265.95,1995
1990-10-25,kipawa,269.54,269.35,269.83,1965,268.82,1962
1990-10-25,lady_evelyn,289.25,289.07,289.53,1951,287.55,1971
1990-10-25,mitchinamecus,380.82,378.58,382.92,1958,373.65,1975
1990-10-25,poisson_blanc,199.76,199.65,201.91,1988,195.1,1978
1990-10-25,quinze,263.38,263.01,263.48,1972,260.86,1962
1990-10-25,rapide_7,309.42,309.15,309.42,1990,308.18,2005
1990-10-25,timiskaming,179.29,178.98,179.45,1993,178.58,2017
1990-10-26,bark_lake,313.54,313.57,313.91,1967,308.45,1953
1990-10-26,baskatong,221.96,219.84,223.07,1988,216.65,1982
1990-10-26,cabonga,359.25,359.85,360.97,1951,357.32,1998
1990-10-26,des_joachims,152.26,152.17,152.4,1965,151.46,1952
1990-10-26,dozois,345.47,342.84,345.99,1965,341.13,2011
1990-10-26,kiamika,268.9,267.55,270.03,1972,265.95,1995
1990-10-26,kipawa,269.54,269.37,269.82,1965,268.82,1962
1990-10-26,lady_evelyn,289.22,289.07,289.53,1951,287.58,1971
1990-10-26,mitchinamecus,380.84,378.57,382.92,1958,373.63,1975
1990-10-26,poisson_blanc,199.82,199.67,201.94,1988,195.09,1978
1990-10-26,quinze,263.38,263.02,263.51,1972,260.81,1962
1990-10-26,rapide_7,309.39,309.16,309.39,1990,308.19,2005
1990-10-26,timiskaming,179.26,179.0,179.38,1993,178.62,1989
1990-10-27,bark_lake,313.54,313.57,313.92,1967,308.38,1953
1990-10-27,baskatong,221.96,219.83,223.07,1988,216.64,1982
1990-10-27,cabonga,359.25,359.85,360.97,1951,357.31,1998
1990-10-27,des_joachims,152.09,152.17,152.4,1965,151.33,1952
1990-10-27,dozois,345.49,342.83,345.98,1965,341.13,2011
1990-10-27,kiamika,268.91,267.54,270.03,1972,265.97,1995
1990-10-27,kipawa,269.54,269.37,269.81,1965,268.79,1962
1990-10-27,lady_evelyn,289.22,289.06,289.53,1951,287.58,1971
1990-10-27,mitchinamecus,380.86,378.56,382.92,1958,373.63,1975
1990-10-27,poisson_blanc,199.86,199.69,201.94,1988,195.09,1978
1990-10-27,quinze,263.38,263.02,263.53,1972,260.82,1962
1990-10-27,rapide_7,309.36,309.16,309.36,1990,308.2,2005
1990-10-27,timiskaming,179.21,179.03,179.38,1993,178.63,1989
1990-10-28,bark_lake,313.54,313.56,313.93,1967,308.31,1953
1990-10-28,baskatong,221.96,219.83,223.04,1988,216.64,1982
1990-10-28,cabonga,359.28,359.85,360.96,1951,357.32,1998
1990-10-28,des_joachims,152.09,152.18,152.4,1965,151.3,1952
1990-10-28,dozois,345.46,342.82,345.97,1959,341.15,2011
1990-10-28,kiamika,268.89,267.53,270.03,1972,265.94,1995
1990-10-28,kipawa,269.52,269.37,269.81,1966,268.77,1962
1990-10-28,lady_evelyn,289.23,289.06,289.5,1951,287.58,1971
1990-10-28,mitchinamecus,380.86,378.56,382.89,1958,373.67,1975
1990-10-28,poisson_blanc,199.9,199.7,201.92,1988,195.09,1978
1990-10-28,quinze,263.39,263.02,263.54,1972,260.83,1962
1990-10-28,rapide_7,309.31,309.16,309.36,1993,308.23,2005
1990-10-28,timiskaming,179.27,179.02,179.33,1993,178.64,1989
1990-10-29,bark_lake,313.54,313.57,313.93,1967,308.24,1953
1990-10-29,baskatong,221.95,219.84,223.06,1988,216.64,1982
1990-10-29,cabonga,359.28,359.84,360.96,1951,357.31,1998
1990-10-29,des_joachims,152.13,152.2,152.4,1965,151.42,1952
1990-10-29,dozois,345.48,342.81,345.97,1959,341.13,2005
1990-10-29,kiamika,268.91,267.51,270.03,1972,265.94,1995
1990-10-29,kipawa,269.51,269.38,269.81,1966,268.76,1962
1990-10-29,lady_evelyn,289.23,289.07,289.5,1951,287.58,1971
1990-10-29,mitchinamecus,380.89,378.56,382.89,1958,373.75,1975
1990-10-29,poisson_blanc,199.95,199.71,201.92,1988,195.09,1978
1990-10-29,quinze,263.39,263.02,263.54,1972,260.85,1962
1990-10-29,rapide_7,309.3,309.16,309.36,1993,308.22,2005
1990-10-29,timiskaming,179.24,179.01,179.32,1993,178.65,1989
1990-10-30,bark_lake,313.54,313.57,313.91,1967,308.17,1953
1990-10-30,baskatong,221.96,219.85,223.06,1988,216.6,1982
1990-10-30,cabonga,359.28,359.82,360.95,1951,357.3,1998
1990-10-30,des_joachims,152.14,152.2,152.37,1965,151.55,1952
1990-10-30,dozois,345.48,342.81,345.97,1959,341.12,2005
1990-10-30,kiamika,268.88,267.5,269.98,1967,265.93,1995
1990-10-30,kipawa,269.51,269.39,269.81,1966,268.74,1962
1990-10-30,lady_evelyn,289.26,289.07,289.53,1951,287.58,1971
1990-10-30,mitchinamecus,380.9,378.58,382.86,1957,373.63,1975
1990-10-30,poisson_blanc,199.97,199.67,201.9,1988,195.09,1978
1990-10-30,quinze,263.39,263.01,263.53,1972,260.82,1962
1990-10-30,rapide_7,309.26,309.17,309.35,1993,308.18,2005
1990-10-30,timiskaming,179.23,179.01,179.37,1993,178.61,1997
1990-10-31,bark_lake,313.55,313.57,313.91,1967,308.1,1953
1990-10-31,baskatong,221.95,219.91,223.04,1988,216.58,1982
1990-10-31,cabonga,359.29,359.83,360.95,1951,357.29,1998
1990-10-31,des_joachims,152.15,152.19,152.37,1965,151.61,1952
1990-10-31,dozois,345.47,342.81,345.97,1959,341.12,2005
1990-10-31,kiamika,268.87,267.48,270.01,1972,265.91,1955
1990-10-31,kipawa,269.5,269.38,269.82,1966,268.74,1962
1990-10-31,lady_evelyn,289.24,289.07,289.56,1951,287.58,1971
1990-10-31,mitchinamecus,380.9,378.59,382.86,1957,373.6,1975
1990-10-31,poisson_blanc,199.99,199.64,201.88,1988,194.97,1978
1990-10-31,quinze,263.39,263.02,263.53,1972,260.8,1962
1990-10-31,rapide_7,309.26,309.17,309.34,2003,308.16,2005
1990-10-31,timiskaming,179.21,179.0,179.37,1993,178.59,1997
1990-11-01,bark_lake,313.56,313.57,313.91,1967,308.03,1953
1990-11-01,baskatong,221.93,219.95,223.03,1988,216.54,1982
1990-11-01,cabonga,359.29,359.83,360.95,1951,357.28,1998
1990-11-01,des_joachims,152.07,152.17,152.4,1965,151.55,1951
1990-11-01,dozois,345.46,342.8,345.94,1959,341.12,2005
1990-11-01,kiamika,268.87,267.47,270.04,1972,265.89,1955
1990-11-01,kipawa,269.48,269.38,269.82,1966,268.74,1962
1990-11-01,lady_evelyn,289.26,289.07,289.58,1951,287.61,1971
1990-11-01,mitchinamecus,380.92,378.62,382.83,1957,373.55,1975
1990-11-01,poisson_blanc,200.02,199.63,201.87,1988,194.95,1978
1990-11-01,quinze,263.38,263.03,263.52,1972,260.8,1962
1990-11-01,rapide_7,309.26,309.17,309.34,2003,308.15,2005
1990-11-01,timiskaming,179.21,179.01,179.36,1993,178.62,1997
1990-11-02,bark_lake,313.55,313.58,313.91,1967,307.97,1953
1990-11-02,baskatong,221.91,219.98,223.0,1988,216.5,1982
1990-11-02,cabonga,359.3,359.84,360.95,1951,357.27,1998
1990-11-02,des_joachims,151.99,152.16,152.4,1965,151.42,1951
1990-11-02,dozois,345.44,342.8,345.96,1959,341.12,2005
1990-11-02,kiamika,268.87,267.45,269.96,1965,265.88,1955
1990-11-02,kipawa,269.48,269.38,269.83,1966,268.74,1962
1990-11-02,lady_evelyn,289.26,289.07,289.56,1951,287.61,1971
1990-11-02,mitchinamecus,380.93,378.64,382.83,1957,373.54,1975
1990-11-02,poisson_blanc,200.04,199.64,201.87,1988,194.94,1978
1990-11-02,quinze,263.36,263.04,263.56,1972,260.77,1962
1990-11-02,rapide_7,309.25,309.17,309.35,2003,308.17,2005
1990-11-02,timiskaming,179.21,179.02,179.38,2013,178.62,2002
1990-11-03,bark_lake,313.55,313.59,313.92,1965,307.89,1953
1990-11-03,baskatong,221.91,220.03,222.96,1988,216.48,1982
